"meetup_id";"meetup_slug";"meetup_name";"meetup_link";"country_id";"meetup_members";"meetup_date_created";"meetup_lat";"meetup_lon";"meetup_tz";"meetup_active"
"19220483";"Antelope-Valley-WordPress-Meetup";"Antelope Valley WordPress Meetup";"https://www.meetup.com/antelope-valley-wordpress-meetup";"us";"133";"2015-12-17";"34.69";"-118.14";"America/Los_Angeles";"1"
"19222082";"Reggio-Emilia-WordPress-Meetup";"Reggio Emilia WordPress Meetup";"https://www.meetup.com/reggio-emilia-wordpress-meetup";"it";"379";"2015-12-18";"44.73";"10.63";"Europe/Rome";"1"
"19234882";"WordPress-Karachi-Meetup";"WordPress Karachi Meetup";"https://www.meetup.com/wordpress-karachi-meetup";"pk";"2750";"2015-12-23";"24.86";"67.01";"Asia/Karachi";"1"
"19281953";"bremen-wordpress-meetup-group";"Bremen WordPress Meetup";"https://www.meetup.com/bremen-wordpress-meetup-group";"de";"316";"2016-01-05";"53.08";"8.81";"Europe/Berlin";"1"
"19295318";"Turku-WordPress-Meetup";"Turku WordPress Meetup";"https://www.meetup.com/turku-wordpress-meetup";"fi";"331";"2016-01-07";"60.45";"22.25";"Europe/Helsinki";"1"
"19306560";"wpsanjose";"WordPress Meetup San José";"https://www.meetup.com/wpsanjose";"cr";"3924";"2016-01-09";"9.93";"-84.08";"America/Costa_Rica";"1"
"19322655";"Janesville-Area-WordPress-Users";"Janesville Area WordPress Users";"https://www.meetup.com/janesville-area-wordpress-users";"us";"259";"2016-01-11";"42.69";"-89.05";"America/Chicago";"1"
"19361102";"Yaounde-WordPress-Meetup";"Yaoundé WordPress Meetup";"https://www.meetup.com/yaounde-wordpress-meetup";"cm";"730";"2016-01-18";"3.87";"11.52";"Africa/Lagos";"1"
"19413295";"wpfortaleza";"WordPress Fortaleza Meetup";"https://www.meetup.com/wpfortaleza";"br";"770";"2016-01-22";"-3.78";"-38.59";"America/Fortaleza";"1"
"19448040";"Wordpress_skg";"Thessaloníki WordPress Meetup";"https://www.meetup.com/wordpress_skg";"gr";"1682";"2016-01-27";"40.64";"22.94";"Europe/Athens";"1"
"19452700";"WordPress-Meetup-San-Cristobal-Venezuela";"WordPress Meetup San Cristobal, Venezuela";"https://www.meetup.com/wordpress-meetup-san-cristobal-venezuela";"ve";"431";"2016-01-28";"7.76";"-72.23";"America/Caracas";"1"
"19475942";"Aurora-WordPress";"Aurora WordPress";"https://www.meetup.com/aurora-wordpress";"us";"156";"2016-01-31";"39.62";"-104.79";"America/Denver";"1"
"19484041";"Managua-WordPress-Meetup";"Managua WordPress Meetup";"https://www.meetup.com/managua-wordpress-meetup";"ni";"1022";"2016-02-01";"12.15";"-86.27";"America/Managua";"1"
"19507032";"ibadan-wordpress-meetup";"Ibadan WordPress Meetup";"https://www.meetup.com/ibadan-wordpress-meetup";"ng";"238";"2016-02-04";"7.38";"3.93";"Africa/Lagos";"1"
"19539463";"WPAntigua";"Antigua WordPress Meetup";"https://www.meetup.com/wpantigua";"gt";"435";"2016-02-08";"14.56";"-90.74";"America/Guatemala";"1"
"19537461";"meetup-wordpress-aix-en-provence";"WordPress (W) Aix-en-Provence";"https://www.meetup.com/meetup-wordpress-aix-en-provence";"fr";"831";"2016-02-08";"43.53";"5.44";"Europe/Paris";"1"
"19544143";"9188e4a0-5d10-4fcb-b204-01200d4b2e8b";"Freiburg im Breisgau WordPress Meetup";"https://www.meetup.com/9188e4a0-5d10-4fcb-b204-01200d4b2e8b";"de";"71";"2016-02-09";"47.99";"7.85";"Europe/Berlin";"0"
"19572346";"Ghent-WordPress-Meetup";"Ghent WordPress Meetup";"https://www.meetup.com/ghent-wordpress-meetup";"be";"149";"2016-02-15";"51.05";"3.72";"Europe/Brussels";"1"
"19599094";"Kingston-WordPress-Meetup";"Kingston WordPress Meetup";"https://www.meetup.com/kingston-wordpress-meetup";"jm";"815";"2016-02-20";"17.98";"-76.8";"America/Jamaica";"1"
"19598588";"Rockford-WordPress-Meetup";"Rockford WordPress Meetup";"https://www.meetup.com/rockford-wordpress-meetup";"us";"134";"2016-02-20";"42.3";"-89.13";"America/Chicago";"1"
"19618155";"WordPressGranollers";"WordPress Granollers";"https://www.meetup.com/wordpressgranollers";"es";"733";"2016-02-24";"41.61";"2.28";"Europe/Madrid";"1"
"19701409";"ahmedabad-wp-meetup";"Ahmedabad WordPress Meetup";"https://www.meetup.com/ahmedabad-wp-meetup";"in";"5875";"2016-03-13";"23.03";"72.58";"Asia/Kolkata";"1"
"19705535";"WordPress-Norrkoping";"WordPress Norrköping";"https://www.meetup.com/wordpress-norrkoping";"se";"302";"2016-03-14";"58.6";"16.17";"Europe/Berlin";"1"
"19713437";"Oldham-WordPress-Meetup";"Oldham WordPress Meetup";"https://www.meetup.com/oldham-wordpress-meetup";"gb";"221";"2016-03-15";"53.55";"-2.12";"Europe/London";"1"
"19715224";"durham-wordpress-meetup";"Durham Region WordPress Meetup - WP Durham";"https://www.meetup.com/durham-wordpress-meetup";"ca";"443";"2016-03-16";"43.92";"-78.82";"America/Toronto";"1"
"19726582";"Leipzig-WordPress-Meetup";"WordPress Meetup Leipzig";"https://www.meetup.com/leipzig-wordpress-meetup";"de";"877";"2016-03-18";"51.35";"12.4";"Europe/Berlin";"1"
"19743559";"f820f6b4-9c3a-4597-840a-2820e97b9835";"Vestfold WordPress Meetup";"https://www.meetup.com/f820f6b4-9c3a-4597-840a-2820e97b9835";"no";"86";"2016-03-22";"59.27";"10.42";"Europe/Berlin";"0"
"19743516";"Kuala-Lumpur-WordPress-Meetup";"Kuala Lumpur WordPress Meetup";"https://www.meetup.com/kuala-lumpur-wordpress-meetup";"my";"1728";"2016-03-22";"3.16";"101.71";"Asia/Kuala_Lumpur";"1"
"19748036";"sylhet-wordpress-meetup";"Sylhet WordPress Meetup";"https://www.meetup.com/sylhet-wordpress-meetup";"bd";"317";"2016-03-23";"24.9";"91.87";"Asia/Dhaka";"1"
"19750483";"wordpresspb";"WordPress Palm Beach";"https://www.meetup.com/wordpresspb";"us";"741";"2016-03-24";"26.71";"-80.06";"America/New_York";"1"
"19756575";"meetup-wordpress-santa-cruz-de-tenerife";"Meetup WordPress -Santa Cruz de Tenerife";"https://www.meetup.com/meetup-wordpress-santa-cruz-de-tenerife";"es";"848";"2016-03-25";"28.47";"-16.25";"Atlantic/Canary";"1"
"19766109";"WordPress-Guayaquil-Meetup";"WordPress Guayaquil Meetup";"https://www.meetup.com/wordpress-guayaquil-meetup";"ec";"920";"2016-03-28";"-2.21";"-79.9";"America/Guayaquil";"1"
"19773145";"f5131d7e-bb94-40ab-bcc3-f5aa3b5d120f";"Nuuk WordPress Meetup";"https://www.meetup.com/f5131d7e-bb94-40ab-bcc3-f5aa3b5d120f";"gl";"36";"2016-03-29";"64.18";"-51.73";"America/Godthab";"0"
"19780967";"manila-wordpress-meetup";"WordPress Manila Meetup";"https://www.meetup.com/manila-wordpress-meetup";"ph";"4248";"2016-03-30";"14.62";"120.97";"Asia/Manila";"1"
"19786752";"wordpress-rosario";"WordPress Rosario";"https://www.meetup.com/wordpress-rosario";"ar";"483";"2016-04-01";"-32.95";"-60.67";"America/Argentina/Cordoba";"1"
"19786334";"Kailua-Kona-WordPress-Meetup";"Kailua-Kona WordPress Meetup";"https://www.meetup.com/kailua-kona-wordpress-meetup";"us";"163";"2016-04-02";"19.66";"-155.98";"Pacific/Honolulu";"1"
"19792614";"wordpress-nairobi";"WordPress Nairobi";"https://www.meetup.com/wordpress-nairobi";"ke";"2718";"2016-04-03";"-1.29";"36.82";"Africa/Nairobi";"1"
"19811871";"Kumasi-WordPress-Meetup";"Kumasi WordPress Meetup";"https://www.meetup.com/kumasi-wordpress-meetup";"gh";"202";"2016-04-07";"6.69";"-1.63";"Africa/Abidjan";"1"
"19813402";"Meetup-WordPress-Catania";"WordPress Meetup Catania";"https://www.meetup.com/meetup-wordpress-catania";"it";"1110";"2016-04-07";"37.5";"15.09";"Europe/Rome";"1"
"19811914";"Buea-WordPress-Meetup";"Buea WordPress Meetup";"https://www.meetup.com/buea-wordpress-meetup";"cm";"158";"2016-04-07";"4.16";"9.23";"Africa/Lagos";"1"
"19835564";"WordPress-Bari";"WordPress Bari";"https://www.meetup.com/wordpress-bari";"it";"539";"2016-04-13";"41.13";"16.87";"Europe/Rome";"1"
"19839817";"wordpress-norwich";"WordPress Norwich";"https://www.meetup.com/wordpress-norwich";"gb";"388";"2016-04-14";"52.63";"1.31";"Europe/London";"1"
"19855134";"WordPress-Guadalajara";"WordPress Guadalajara";"https://www.meetup.com/wordpress-guadalajara";"mx";"1109";"2016-04-18";"20.67";"-103.35";"America/Mexico_City";"1"
"19855089";"Bogota-WordPress-Meetup";"Bogotá WordPress Meetup";"https://www.meetup.com/bogota-wordpress-meetup";"co";"1723";"2016-04-18";"4.63";"-74.09";"America/Bogota";"1"
"19858266";"WordPress-Meetup-Parma";"WordPress Meetup Parma";"https://www.meetup.com/wordpress-meetup-parma";"it";"276";"2016-04-19";"44.8";"10.33";"Europe/Rome";"1"
"19871412";"WordPress-Tulua";"WordPress Tuluá";"https://www.meetup.com/wordpress-tulua";"co";"525";"2016-04-22";"4.09";"-76.21";"America/Bogota";"1"
"19870225";"8a18bf44-bf0d-48f5-8869-e3bf2d6b3758";"Northwestern NJ WordPress Meetup";"https://www.meetup.com/8a18bf44-bf0d-48f5-8869-e3bf2d6b3758";"us";"133";"2016-04-22";"40.65";"-74.93";"America/New_York";"0"
"19897126";"Maidstone-WordPress-Meetup";"Maidstone WordPress Meetup";"https://www.meetup.com/maidstone-wordpress-meetup";"gb";"129";"2016-04-29";"51.28";"0.51";"Europe/London";"1"
"19896935";"Verona-WordPress-Meetup";"Verona WordPress Meetup";"https://www.meetup.com/verona-wordpress-meetup";"it";"898";"2016-04-29";"45.45";"11";"Europe/Rome";"1"
"19942258";"wordpress-quito";"Comunidad WordPress Quito";"https://www.meetup.com/wordpress-quito";"ec";"1684";"2016-05-11";"-0.19";"-78.5";"America/Guayaquil";"1"
"19948724";"eifel-wordpress-meetup";"WordPress Meetup Eifel";"https://www.meetup.com/eifel-wordpress-meetup";"de";"101";"2016-05-13";"50.22";"6.66";"Europe/Berlin";"1"
"19948564";"wuerzburg-wordpress-meetup";"WPMeetup Würzburg";"https://www.meetup.com/wuerzburg-wordpress-meetup";"de";"347";"2016-05-13";"49.8";"9.94";"Europe/Berlin";"1"
"19963319";"nurnberg-wordpress-meetup";"WordPress Meetup Nürnberg";"https://www.meetup.com/nurnberg-wordpress-meetup";"de";"726";"2016-05-17";"49.45";"11.05";"Europe/Berlin";"1"
"19986689";"Rajkot-WordPress-Meetup";"Rajkot WordPress Meetup";"https://www.meetup.com/rajkot-wordpress-meetup";"in";"228";"2016-05-23";"22.31";"70.79";"Asia/Kolkata";"1"
"19985586";"wordpress-meetup-saarland";"WordPress Meetup Saarland";"https://www.meetup.com/wordpress-meetup-saarland";"de";"47";"2016-05-23";"49.54";"6.88";"Europe/Berlin";"1"
"20018454";"nantes-wordpress-meetup";"Nantes WordPress Meetup";"https://www.meetup.com/nantes-wordpress-meetup";"fr";"730";"2016-05-31";"47.23";"-1.57";"Europe/Paris";"1"
"20021854";"WordPress-Malaga";"WordPress Málaga";"https://www.meetup.com/wordpress-malaga";"es";"1620";"2016-06-01";"36.72";"-4.42";"Europe/Madrid";"1"
"20024768";"bali-wordpress-meetup";"WordPress Meetup Bali";"https://www.meetup.com/bali-wordpress-meetup";"id";"819";"2016-06-01";"-8.52";"115.26";"Asia/Jakarta";"1"
"20026006";"Harare-WordPress-Meetup";"Harare WordPress Meetup";"https://www.meetup.com/harare-wordpress-meetup";"zw";"799";"2016-06-02";"-17.82";"31.05";"Africa/Maputo";"1"
"20025902";"treasurevalleywp";"Boise WordPress Meetups";"https://www.meetup.com/treasurevalleywp";"us";"535";"2016-06-02";"43.53";"-116.57";"America/Denver";"1"
"20026058";"Glasgow-WordPress-Meetup";"Glasgow WordPress Meetup";"https://www.meetup.com/glasgow-wordpress-meetup";"gb";"728";"2016-06-02";"55.86";"-4.25";"Europe/London";"1"
"20024934";"Valence-WordPress-Meetup";"WP Drôme-Ardèche – Valence WordPress Meetup";"https://www.meetup.com/valence-wordpress-meetup";"fr";"149";"2016-06-02";"44.93";"4.89";"Europe/Paris";"1"
"20029867";"WordPress-Meetup-Viborg";"WordPress Meetup Viborg";"https://www.meetup.com/wordpress-meetup-viborg";"dk";"228";"2016-06-03";"56.46";"9.41";"Europe/Berlin";"1"
"20041129";"Blackburn-WordPress-Meetup";"Blackburn WordPress Meetup";"https://www.meetup.com/blackburn-wordpress-meetup";"gb";"237";"2016-06-06";"53.75";"-2.49";"Europe/London";"1"
"20053547";"20e11b88-43da-40ed-8b6c-359f03c35e60";"Juba WordPress Meetup";"https://www.meetup.com/20e11b88-43da-40ed-8b6c-359f03c35e60";"ss";"54";"2016-06-09";"4.85";"31.6";"Africa/Khartoum";"0"
"20054183";"wp-meetup-dresden";"WordPress Meetup Dresden";"https://www.meetup.com/wp-meetup-dresden";"de";"441";"2016-06-09";"51.05";"13.74";"Europe/Berlin";"1"
"20054134";"Port-of-Spain-WordPress-Meetup";"Trinidad & Tobago WordPress Meetup";"https://www.meetup.com/port-of-spain-wordpress-meetup";"tt";"673";"2016-06-09";"10.66";"-61.51";"America/Puerto_Rico";"1"
"20064103";"45d7720f-5ecf-4eb9-afd2-a0967176e2e3";"Rivas WordPress Meetup";"https://www.meetup.com/45d7720f-5ecf-4eb9-afd2-a0967176e2e3";"es";"146";"2016-06-12";"40.33";"-3.52";"Europe/Madrid";"0"
"20081502";"Ile-Ife-WordPress-Meetup";"Ife WordPress Meetup";"https://www.meetup.com/ile-ife-wordpress-meetup";"ng";"613";"2016-06-16";"7.55";"4.57";"Africa/Lagos";"1"
"20081158";"WordPress-Meetup-Quebec";"WordPress Meetup Québec";"https://www.meetup.com/wordpress-meetup-quebec";"ca";"306";"2016-06-16";"46.81";"-71.21";"America/Toronto";"1"
"20084573";"wordpress-meetup-luxembourg";"WordPress Meetup Luxembourg";"https://www.meetup.com/wordpress-meetup-luxembourg";"lu";"564";"2016-06-17";"49.62";"6.12";"Europe/Brussels";"1"
"20084599";"WP-Meetup-NS";"WP Meetup Novi Sad";"https://www.meetup.com/wp-meetup-ns";"rs";"1564";"2016-06-17";"45.25";"19.85";"Europe/Belgrade";"1"
"20120446";"meetup-wordpress-ancona";"WordPress Ancona Meetup";"https://www.meetup.com/meetup-wordpress-ancona";"it";"438";"2016-06-27";"43.63";"13.5";"Europe/Rome";"1"
"20129418";"Columbia-WordPress-Meetup";"Columbia WordPress Meetup";"https://www.meetup.com/columbia-wordpress-meetup";"us";"403";"2016-06-29";"34";"-81.03";"America/New_York";"1"
"20133709";"WordPress-Davao-PH";"Davao WordPress Meetup";"https://www.meetup.com/wordpress-davao-ph";"ph";"368";"2016-06-30";"7.11";"125.63";"Asia/Manila";"1"
"20132567";"Padova-WordPress-Meetup";"Padova WordPress Meetup";"https://www.meetup.com/padova-wordpress-meetup";"it";"696";"2016-06-30";"45.41";"11.88";"Europe/Rome";"1"
"20140459";"wordpress-nis";"WordPress Niš";"https://www.meetup.com/wordpress-nis";"rs";"968";"2016-07-03";"43.33";"21.9";"Europe/Belgrade";"1"
"20145092";"95ad95e4-2d74-47a3-89f7-1af116c71ab5";"WordPress Meetup Avezzano";"https://www.meetup.com/95ad95e4-2d74-47a3-89f7-1af116c71ab5";"it";"121";"2016-07-04";"42.03";"13.43";"Europe/Rome";"0"
"20161947";"oulu-wordpress-meetup";"Oulu WordPress Meetup - needs organizer!";"https://www.meetup.com/oulu-wordpress-meetup";"fi";"143";"2016-07-08";"65.02";"25.47";"Europe/Helsinki";"1"
"20176653";"wpmeetup-muenster-osnabrueck";"WordPress Meetup Münster / Osnabrück";"https://www.meetup.com/wpmeetup-muenster-osnabrueck";"de";"410";"2016-07-12";"52.28";"8.05";"Europe/Berlin";"1"
"20176596";"dusseldorf-wordpress-meetup";"Düsseldorf WordPress Meetup";"https://www.meetup.com/dusseldorf-wordpress-meetup";"de";"1669";"2016-07-12";"51.24";"6.79";"Europe/Berlin";"1"
"20183114";"kaunas-wordpress-meetup";"Kaunas WordPress Meetup";"https://www.meetup.com/kaunas-wordpress-meetup";"lt";"1012";"2016-07-14";"54.9";"23.91";"Europe/Vilnius";"1"
"20183090";"WordPress-Leeds";"WordPress Leeds";"https://www.meetup.com/wordpress-leeds";"gb";"1606";"2016-07-14";"53.79";"-1.55";"Europe/London";"1"
"20183172";"Piacenza-WordPress-Meetup";"Piacenza WordPress Meetup";"https://www.meetup.com/piacenza-wordpress-meetup";"it";"256";"2016-07-14";"45.05";"9.7";"Europe/Rome";"1"
"20218819";"WordPress-Baden";"WordPress Baden";"https://www.meetup.com/wordpress-baden";"ch";"187";"2016-07-24";"47.48";"8.31";"Europe/Zurich";"1"
"20234010";"wpexeter";"WordPress Exeter";"https://www.meetup.com/wpexeter";"gb";"300";"2016-07-28";"50.73";"-3.54";"Europe/London";"1"
"20266193";"WordPress-Xativa";"WordPress  Xàtiva";"https://www.meetup.com/wordpress-xativa";"es";"268";"2016-08-01";"39";"-0.53";"Europe/Madrid";"1"
"20294655";"Little-Rock-WordPress-Meetup";"Little Rock WordPress Meetup";"https://www.meetup.com/little-rock-wordpress-meetup";"us";"451";"2016-08-08";"34.75";"-92.28";"America/Chicago";"1"
"20292601";"f01c4732-9623-41a6-9895-bd1ded573259";"WordPress Meetup Andria";"https://www.meetup.com/f01c4732-9623-41a6-9895-bd1ded573259";"it";"107";"2016-08-08";"41.23";"16.29";"Europe/Rome";"0"
"20304794";"WordPress-Brno-Meetups";"WordPress Brno Meetups";"https://www.meetup.com/wordpress-brno-meetups";"cz";"444";"2016-08-11";"49.2";"16.61";"Europe/Prague";"1"
"20308423";"WordPress-Hasselt-Meetup";"WordPress Hasselt Meetup";"https://www.meetup.com/wordpress-hasselt-meetup";"be";"332";"2016-08-12";"50.93";"5.34";"Europe/Brussels";"1"
"20329771";"WordPress-Meetup-Islamabad-Rawalpindi";"WordPress Meetup Islamabad - Rawalpindi";"https://www.meetup.com/wordpress-meetup-islamabad-rawalpindi";"pk";"2962";"2016-08-18";"33.6";"73.04";"Asia/Karachi";"1"
"20342734";"Myrtle-Beach-WordPress-Meetup";"Myrtle Beach WordPress Meetup";"https://www.meetup.com/myrtle-beach-wordpress-meetup";"us";"634";"2016-08-22";"33.76";"-78.8";"America/New_York";"1"
"20407881";"a2fd4720-f7d8-486f-abc6-d39310b611a4";"SSI WordPress Meetup";"https://www.meetup.com/a2fd4720-f7d8-486f-abc6-d39310b611a4";"ca";"51";"2016-09-09";"48.86";"-123.52";"America/Vancouver";"0"
"20438353";"KolkataWordPressMeetups";"Kolkata WordPress Meetup";"https://www.meetup.com/kolkatawordpressmeetups";"in";"1982";"2016-09-18";"22.57";"88.36";"Asia/Kolkata";"1"
"20631498";"Ipswich-WordPress-Meetup";"Ipswich WordPress Meetup";"https://www.meetup.com/ipswich-wordpress-meetup";"au";"380";"2016-10-06";"-27.61";"152.76";"Australia/Brisbane";"1"
"20640436";"wordpress-las-palmas-de-gran-canaria";"WordPress Las Palmas de Gran Canaria";"https://www.meetup.com/wordpress-las-palmas-de-gran-canaria";"es";"1591";"2016-10-07";"28.1";"-15.43";"Atlantic/Canary";"1"
"20640103";"6f3a1104-8f21-4157-b087-0e754b347647";"Prishtina WordPress Meetup";"https://www.meetup.com/6f3a1104-8f21-4157-b087-0e754b347647";"xk";"132";"2016-10-07";"42.65";"21.17";"Europe/Belgrade";"0"
"20640335";"wordpress-meetup-ragusa";"WordPress Meetup Ragusa";"https://www.meetup.com/wordpress-meetup-ragusa";"it";"151";"2016-10-07";"36.93";"14.73";"Europe/Rome";"1"
"20640553";"e36349fb-1736-47cd-aaea-c7b848a90ba5";"WordPress Meetup Biella";"https://www.meetup.com/e36349fb-1736-47cd-aaea-c7b848a90ba5";"it";"449";"2016-10-07";"45.56";"8.06";"Europe/Rome";"0"
"20639605";"Cluj-Napoca-WordPress-Meetup";"Cluj-Napoca WordPress Meetup";"https://www.meetup.com/cluj-napoca-wordpress-meetup";"ro";"707";"2016-10-07";"46.78";"23.59";"Europe/Bucharest";"1"
"20701437";"wp-mtl";"Communauté WordPress Montréal / Montreal WordPress Community";"https://www.meetup.com/wp-mtl";"ca";"2119";"2016-10-12";"45.65";"-73.5";"America/Toronto";"1"
"20708991";"treviso-wordpress-meetup";"Treviso WordPress Meetup";"https://www.meetup.com/treviso-wordpress-meetup";"it";"810";"2016-10-13";"45.67";"11.93";"Europe/Rome";"1"
"20726270";"Aachen-WordPress-Meetup";"Aachen WordPress Meetup";"https://www.meetup.com/aachen-wordpress-meetup";"de";"626";"2016-10-14";"50.77";"6.09";"Europe/Berlin";"1"
"20780712";"Lucknow-WordPress-Meetup";"Lucknow Wordpress Meetup";"https://www.meetup.com/lucknow-wordpress-meetup";"in";"1388";"2016-10-17";"26.85";"80.95";"Asia/Kolkata";"1"
"20770745";"53cace0e-39e5-46ba-87dc-2eb128325e2d";"WordPress Baixada Rio";"https://www.meetup.com/53cace0e-39e5-46ba-87dc-2eb128325e2d";"br";"325";"2016-10-17";"-22.74";"-43.47";"America/Sao_Paulo";"0"
"20788418";"pontevedra-wordpress-meetup";"Pontevedra WordPress Meetup";"https://www.meetup.com/pontevedra-wordpress-meetup";"es";"810";"2016-10-18";"42.42";"-8.66";"Europe/Madrid";"1"
"20788253";"Alcala-de-Henares-WordPress-Meetup";"Alcalá de Henares WordPress Meetup";"https://www.meetup.com/alcala-de-henares-wordpress-meetup";"es";"209";"2016-10-18";"40.48";"-3.37";"Europe/Madrid";"1"
"20879125";"Hong-Kong-WordPress-Meetup";"Hong Kong WordPress Meetup";"https://www.meetup.com/hong-kong-wordpress-meetup";"hk";"3840";"2016-10-23";"22.27";"114.14";"Asia/Shanghai";"1"
"20882162";"WordPress-Pretoria";"WordPress Pretoria";"https://www.meetup.com/wordpress-pretoria";"za";"1149";"2016-10-24";"-25.73";"28.22";"Africa/Johannesburg";"1"
"20989983";"WordPress-Meetup-Heerhugowaard";"WordPress Meetup Heerhugowaard";"https://www.meetup.com/wordpress-meetup-heerhugowaard";"nl";"267";"2016-11-01";"52.67";"4.85";"Europe/Brussels";"1"
"20991182";"86cc0349-3323-4096-b26c-29410eb50447";"WordPress Meetup Brindisi";"https://www.meetup.com/86cc0349-3323-4096-b26c-29410eb50447";"it";"141";"2016-11-01";"40.64";"17.94";"Europe/Rome";"0"
"21088641";"Niagara-WordPress-Meetup";"Niagara WordPress Meetup";"https://www.meetup.com/niagara-wordpress-meetup";"ca";"507";"2016-11-08";"43.2";"-79.22";"America/Toronto";"1"
"21118245";"WordPress-Barranquilla";"WordPress Barranquilla";"https://www.meetup.com/wordpress-barranquilla";"co";"888";"2016-11-10";"11";"-74.82";"America/Bogota";"1"
"21121191";"2437c945-2916-4cdc-bf19-540451efba4b";"Bedfordshire WordPress Meetup";"https://www.meetup.com/2437c945-2916-4cdc-bf19-540451efba4b";"gb";"150";"2016-11-10";"51.9";"-0.44";"Europe/London";"0"
"21134949";"whittierwp";"Whittier WordPress";"https://www.meetup.com/whittierwp";"us";"336";"2016-11-12";"33.94";"-117.99";"America/Los_Angeles";"1"
"21258283";"WordPress-Port-Macquarie";"WordPress Port Macquarie";"https://www.meetup.com/wordpress-port-macquarie";"au";"195";"2016-11-22";"-31.44";"152.91";"Australia/Sydney";"1"
"21256064";"Skopje-WordPress-Meetup";"Skopje WordPress Meetup";"https://www.meetup.com/skopje-wordpress-meetup";"mk";"800";"2016-11-22";"42";"21.47";"Europe/Belgrade";"1"
"21266347";"dc71c584-b65f-4a4e-bf95-42e707eed903";"WordPress Geelong";"https://www.meetup.com/dc71c584-b65f-4a4e-bf95-42e707eed903";"au";"222";"2016-11-23";"-38.14";"144.32";"Australia/Melbourne";"0"
"21261959";"WordPress-Rethimnon";"WordPress Réthimnon";"https://www.meetup.com/wordpress-rethimnon";"gr";"132";"2016-11-23";"35.36";"24.47";"Europe/Athens";"1"
"21313163";"WP-Havering";"WP Havering";"https://www.meetup.com/wp-havering";"gb";"425";"2016-11-29";"51.58";"0.18";"Europe/London";"1"
"21323461";"Varna-WordPress-Meetup";"Varna WordPress Meetup";"https://www.meetup.com/varna-wordpress-meetup";"bg";"508";"2016-11-30";"43.21";"27.9";"Europe/Sofia";"1"
"21406811";"mombasawordpressmeetup";"Mombasa WordPress Meetup";"https://www.meetup.com/mombasawordpressmeetup";"ke";"555";"2016-12-03";"-4.04";"39.66";"Africa/Nairobi";"1"
"21458677";"WordPress-Cartagena";"WordPress Cartagena";"https://www.meetup.com/wordpress-cartagena";"es";"785";"2016-12-05";"37.61";"-0.98";"Europe/Madrid";"1"
"21531045";"coimbatore-wordpress-meetup";"Coimbatore WordPress Meetup";"https://www.meetup.com/coimbatore-wordpress-meetup";"in";"242";"2016-12-09";"11.02";"76.96";"Asia/Kolkata";"1"
"21562568";"Bekasi-WordPress-Meetup";"Bekasi WordPress Meetup";"https://www.meetup.com/bekasi-wordpress-meetup";"id";"506";"2016-12-12";"-6.22";"106.97";"Asia/Jakarta";"1"
"21666763";"WordPress-Cancun";"WordPress Cancun";"https://www.meetup.com/wordpress-cancun";"mx";"252";"2016-12-23";"16.92";"-92.48";"America/Mexico_City";"1"
"21665002";"wpsheffield";"WordPress Sheffield";"https://www.meetup.com/wpsheffield";"gb";"509";"2016-12-23";"53.39";"-1.48";"Europe/London";"1"
"21816686";"agra-wordpress-meetup";"Agra WordPress Meetup";"https://www.meetup.com/agra-wordpress-meetup";"in";"592";"2017-01-08";"27.19";"78.01";"Asia/Kolkata";"1"
"21831186";"valladolid-wordpress-meetup";"Valladolid WordPress Meetup";"https://www.meetup.com/valladolid-wordpress-meetup";"es";"457";"2017-01-10";"41.65";"-4.74";"Europe/Madrid";"1"
"21833113";"Glendive-WordPress-Meetup";"Glendive WordPress Meetup";"https://www.meetup.com/glendive-wordpress-meetup";"us";"42";"2017-01-10";"47.11";"-104.72";"America/Denver";"1"
"21833242";"9b95b036-2d30-41ac-acc5-3b7654e708fd";"Reading WordPress Meetup";"https://www.meetup.com/9b95b036-2d30-41ac-acc5-3b7654e708fd";"us";"245";"2017-01-10";"40.35";"-75.94";"America/New_York";"0"
"21987282";"Grenoble-WordPress-Meetup";"Grenoble WordPress Meetup";"https://www.meetup.com/grenoble-wordpress-meetup";"fr";"445";"2017-01-19";"45.19";"5.72";"Europe/Paris";"1"
"22045808";"granada-wordpress-meetup";"WordPress Granada";"https://www.meetup.com/granada-wordpress-meetup";"es";"1382";"2017-01-23";"37.17";"-3.59";"Europe/Madrid";"1"
"22079723";"wordpress-frederick";"WordPress Frederick";"https://www.meetup.com/wordpress-frederick";"us";"576";"2017-01-25";"39.42";"-77.34";"America/New_York";"1"
"22085059";"fefd3248-2fef-42ab-ad07-a462314e475e";"Kitchener WordPress Meetup";"https://www.meetup.com/fefd3248-2fef-42ab-ad07-a462314e475e";"ca";"299";"2017-01-26";"43.44";"-80.43";"America/Toronto";"0"
"22294217";"nlwordpress";"St. John's WordPress Meetup";"https://www.meetup.com/nlwordpress";"ca";"211";"2017-02-08";"47.62";"-52.7";"America/St_Johns";"1"
"22300913";"Alcazar-de-San-Juan-WordPress-Meetup";"Alcázar de San Juan WordPress Meetup";"https://www.meetup.com/alcazar-de-san-juan-wordpress-meetup";"es";"65";"2017-02-09";"39.39";"-3.21";"Europe/Madrid";"1"
"22399084";"Kampala-WordPress-Meetup";"Kampala WordPress Meetup";"https://www.meetup.com/kampala-wordpress-meetup";"ug";"2042";"2017-02-15";"0.32";"32.58";"Africa/Nairobi";"1"
